route,stop,hour,crowd_level
Alif Paribahan,Badda,18,HIGH
Alif Paribahan,Badda,18,HIGH
Alif Paribahan,Badda,18,HIGH
Alif Paribahan,Badda,18,HIGH
Alif Paribahan,Badda,18,HIGH
Alif Paribahan,Badda,19,HIGH
Alif Paribahan,Badda,19,HIGH
Alif Paribahan,Badda,19,HIGH
Alif Paribahan,Badda,19,HIGH
Alif Paribahan,Badda,19,HIGH
Alif Paribahan,Badda,20,HIGH
Alif Paribahan,Badda,20,HIGH
Alif Paribahan,Badda,20,HIGH
Alif Paribahan,Badda,20,HIGH
Alif Paribahan,Badda,20,HIGH
Alif Paribahan,Badda,21,LOW
Alif Paribahan,Badda,21,LOW
Alif Paribahan,Badda,21,LOW
Alif Paribahan,Badda,21,LOW
Alif Paribahan,Badda,21,LOW
Alif Paribahan,Badda,22,LOW
Alif Paribahan,Badda,22,LOW
Alif Paribahan,Badda,22,LOW
Alif Paribahan,Badda,22,LOW
Alif Paribahan,Badda,22,LOW
Alif Paribahan,Badda,23,LOW
Alif Paribahan,Badda,23,LOW
Alif Paribahan,Badda,23,LOW
Alif Paribahan,Badda,23,LOW
Alif Paribahan,Badda,23,LOW
Alif Paribahan,Rampura,6,MEDIUM
Alif Paribahan,Rampura,6,LOW
Alif Paribahan,Rampura,6,LOW
Alif Paribahan,Rampura,6,MEDIUM
Alif Paribahan,Rampura,6,LOW
Alif Paribahan,Rampura,7,HIGH
Alif Paribahan,Rampura,7,HIGH
Alif Paribahan,Rampura,7,HIGH
Alif Paribahan,Rampura,7,HIGH
Alif Paribahan,Rampura,7,HIGH
Alif Paribahan,Rampura,8,HIGH
Alif Paribahan,Rampura,8,HIGH
Alif Paribahan,Rampura,8,HIGH
Alif Paribahan,Rampura,8,HIGH
Alif Paribahan,Rampura,8,HIGH
Alif Paribahan,Rampura,9,HIGH
Alif Paribahan,Rampura,9,HIGH
Alif Paribahan,Rampura,9,HIGH
Alif Paribahan,Rampura,9,HIGH
Alif Paribahan,Rampura,9,HIGH
Alif Paribahan,Rampura,10,HIGH
Alif Paribahan,Rampura,10,HIGH
Alif Paribahan,Rampura,10,HIGH
Alif Paribahan,Rampura,10,HIGH
Alif Paribahan,Rampura,10,HIGH
Alif Paribahan,Rampura,11,HIGH
Alif Paribahan,Rampura,11,HIGH
Alif Paribahan,Rampura,11,HIGH
Alif Paribahan,Rampura,11,MEDIUM
Alif Paribahan,Rampura,11,MEDIUM
Alif Paribahan,Rampura,12,MEDIUM
Alif Paribahan,Rampura,12,MEDIUM
Alif Paribahan,Rampura,12,MEDIUM
Alif Paribahan,Rampura,12,HIGH
Alif Paribahan,Rampura,12,MEDIUM
Alif Paribahan,Rampura,13,HIGH
Alif Paribahan,Rampura,13,HIGH
Alif Paribahan,Rampura,13,HIGH
Alif Paribahan,Rampura,13,HIGH
Alif Paribahan,Rampura,13,MEDIUM
Alif Paribahan,Rampura,14,MEDIUM
Alif Paribahan,Rampura,14,MEDIUM
Alif Paribahan,Rampura,14,MEDIUM
Alif Paribahan,Rampura,14,MEDIUM
Alif Paribahan,Rampura,14,HIGH
Alif Paribahan,Rampura,15,MEDIUM
Alif Paribahan,Rampura,15,HIGH
Alif Paribahan,Rampura,15,MEDIUM
Alif Paribahan,Rampura,15,HIGH
Alif Paribahan,Rampura,15,MEDIUM
Alif Paribahan,Rampura,16,HIGH
Alif Paribahan,Rampura,16,HIGH
Alif Paribahan,Rampura,16,HIGH
Alif Paribahan,Rampura,16,HIGH
Alif Paribahan,Rampura,16,MEDIUM
Alif Paribahan,Rampura,17,HIGH
Alif Paribahan,Rampura,17,HIGH
Alif Paribahan,Rampura,17,HIGH
Alif Paribahan,Rampura,17,HIGH
Alif Paribahan,Rampura,17,HIGH
Alif Paribahan,Rampura,18,HIGH
Alif Paribahan,Rampura,18,HIGH
Alif Paribahan,Rampura,18,HIGH
Alif Paribahan,Rampura,18,HIGH
Alif Paribahan,Rampura,18,HIGH
Alif Paribahan,Rampura,19,HIGH
Alif Paribahan,Rampura,19,HIGH
Alif Paribahan,Rampura,19,HIGH
Alif Paribahan,Rampura,19,HIGH
Alif Paribahan,Rampura,19,HIGH
Alif Paribahan,Rampura,20,HIGH
Alif Paribahan,Rampura,20,HIGH
Alif Paribahan,Rampura,20,HIGH
Alif Paribahan,Rampura,20,HIGH
Alif Paribahan,Rampura,20,HIGH
Alif Paribahan,Rampura,21,LOW
Alif Paribahan,Rampura,21,MEDIUM
Alif Paribahan,Rampura,21,LOW
Alif Paribahan,Rampura,21,LOW
Alif Paribahan,Rampura,21,LOW
Alif Paribahan,Rampura,22,LOW
Alif Paribahan,Rampura,22,LOW
Alif Paribahan,Rampura,22,LOW
Alif Paribahan,Rampura,22,LOW
Alif Paribahan,Rampura,22,MEDIUM
Alif Paribahan,Rampura,23,MEDIUM
Alif Paribahan,Rampura,23,LOW
Alif Paribahan,Rampura,23,LOW
Alif Paribahan,Rampura,23,MEDIUM
Alif Paribahan,Rampura,23,LOW
Alif Paribahan,Banasree,6,LOW
Alif Paribahan,Banasree,6,LOW
Alif Paribahan,Banasree,6,MEDIUM
Alif Paribahan,Banasree,6,LOW
Alif Paribahan,Banasree,6,LOW
Alif Paribahan,Banasree,7,HIGH
Alif Paribahan,Banasree,7,HIGH
Alif Paribahan,Banasree,7,HIGH
Alif Paribahan,Banasree,7,HIGH
Alif Paribahan,Banasree,7,HIGH
Alif Paribahan,Banasree,8,HIGH
Alif Paribahan,Banasree,8,HIGH
Alif Paribahan,Banasree,8,HIGH
Alif Paribahan,Banasree,8,HIGH
Alif Paribahan,Banasree,8,HIGH
Alif Paribahan,Banasree,9,HIGH
Alif Paribahan,Banasree,9,HIGH
Alif Paribahan,Banasree,9,HIGH
Alif Paribahan,Banasree,9,HIGH
Alif Paribahan,Banasree,9,HIGH
Alif Paribahan,Banasree,10,HIGH
Alif Paribahan,Banasree,10,HIGH
Alif Paribahan,Banasree,10,HIGH
Alif Paribahan,Banasree,10,HIGH
Alif Paribahan,Banasree,10,HIGH
Alif Paribahan,Banasree,11,MEDIUM
Alif Paribahan,Banasree,11,MEDIUM
Alif Paribahan,Banasree,11,MEDIUM
Alif Paribahan,Banasree,11,MEDIUM
Alif Paribahan,Banasree,11,MEDIUM
Alif Paribahan,Banasree,12,MEDIUM
Alif Paribahan,Banasree,12,MEDIUM
Alif Paribahan,Banasree,12,MEDIUM
Alif Paribahan,Banasree,12,MEDIUM
Alif Paribahan,Banasree,12,MEDIUM
Alif Paribahan,Banasree,13,MEDIUM
Alif Paribahan,Banasree,13,MEDIUM
Alif Paribahan,Banasree,13,MEDIUM
Alif Paribahan,Banasree,13,MEDIUM
Alif Paribahan,Banasree,13,MEDIUM
Alif Paribahan,Banasree,14,MEDIUM
Alif Paribahan,Banasree,14,MEDIUM
Alif Paribahan,Banasree,14,MEDIUM
Alif Paribahan,Banasree,14,MEDIUM
Alif Paribahan,Banasree,14,MEDIUM
Alif Paribahan,Banasree,15,MEDIUM
Alif Paribahan,Banasree,15,MEDIUM
Alif Paribahan,Banasree,15,MEDIUM
Alif Paribahan,Banasree,15,MEDIUM
Alif Paribahan,Banasree,15,MEDIUM
Alif Paribahan,Banasree,16,MEDIUM
Alif Paribahan,Banasree,16,MEDIUM
Alif Paribahan,Banasree,16,MEDIUM
Alif Paribahan,Banasree,16,MEDIUM
Alif Paribahan,Banasree,16,MEDIUM
Alif Paribahan,Banasree,17,HIGH
Alif Paribahan,Banasree,17,HIGH
Alif Paribahan,Banasree,17,HIGH
Alif Paribahan,Banasree,17,HIGH
Alif Paribahan,Banasree,17,HIGH
Alif Paribahan,Banasree,18,HIGH
Alif Paribahan,Banasree,18,HIGH
Alif Paribahan,Banasree,18,HIGH
Alif Paribahan,Banasree,18,HIGH
Alif Paribahan,Banasree,18,HIGH
Alif Paribahan,Banasree,19,HIGH
Alif Paribahan,Banasree,19,HIGH
Alif Paribahan,Banasree,19,HIGH
Alif Paribahan,Banasree,19,HIGH
Alif Paribahan,Banasree,19,HIGH
Alif Paribahan,Banasree,20,HIGH
Alif Paribahan,Banasree,20,HIGH
Alif Paribahan,Banasree,20,HIGH
Alif Paribahan,Banasree,20,HIGH
Alif Paribahan,Banasree,20,HIGH
Alif Paribahan,Banasree,21,LOW
Alif Paribahan,Banasree,21,LOW
Alif Paribahan,Banasree,21,LOW
Alif Paribahan,Banasree,21,LOW
Alif Paribahan,Banasree,21,LOW
Alif Paribahan,Banasree,22,LOW
Alif Paribahan,Banasree,22,LOW
Alif Paribahan,Banasree,22,LOW
Alif Paribahan,Banasree,22,LOW
Alif Paribahan,Banasree,22,LOW
Alif Paribahan,Banasree,23,LOW
Alif Paribahan,Banasree,23,LOW
Alif Paribahan,Banasree,23,LOW
Alif Paribahan,Banasree,23,LOW
Alif Paribahan,Banasree,23,LOW
Alif Paribahan,Demra,6,LOW
Alif Paribahan,Demra,6,LOW
Alif Paribahan,Demra,6,LOW
Alif Paribahan,Demra,6,LOW
Alif Paribahan,Demra,6,LOW
Alif Paribahan,Demra,7,HIGH
Alif Paribahan,Demra,7,HIGH
Alif Paribahan,Demra,7,HIGH
Alif Paribahan,Demra,7,HIGH
Alif Paribahan,Demra,7,HIGH
Alif Paribahan,Demra,8,HIGH
Alif Paribahan,Demra,8,HIGH
Alif Paribahan,Demra,8,HIGH
Alif Paribahan,Demra,8,HIGH
Alif Paribahan,Demra,8,HIGH
Alif Paribahan,Demra,9,HIGH
Alif Paribahan,Demra,9,HIGH
Alif Paribahan,Demra,9,HIGH
Alif Paribahan,Demra,9,HIGH
Alif Paribahan,Demra,9,HIGH
Alif Paribahan,Demra,10,HIGH
Alif Paribahan,Demra,10,HIGH
Alif Paribahan,Demra,10,HIGH
Alif Paribahan,Demra,10,HIGH
Alif Paribahan,Demra,10,HIGH
Alif Paribahan,Demra,11,MEDIUM
Alif Paribahan,Demra,11,MEDIUM
Alif Paribahan,Demra,11,MEDIUM
Alif Paribahan,Demra,11,MEDIUM
Alif Paribahan,Demra,11,MEDIUM
Alif Paribahan,Demra,12,MEDIUM
Alif Paribahan,Demra,12,MEDIUM
Alif Paribahan,Demra,12,MEDIUM
Alif Paribahan,Demra,12,MEDIUM
Alif Paribahan,Demra,12,MEDIUM
Alif Paribahan,Demra,13,MEDIUM
Alif Paribahan,Demra,13,MEDIUM
Alif Paribahan,Demra,13,MEDIUM
Alif Paribahan,Demra,13,MEDIUM
Alif Paribahan,Demra,13,MEDIUM
Alif Paribahan,Demra,14,MEDIUM
Alif Paribahan,Demra,14,MEDIUM
Alif Paribahan,Demra,14,MEDIUM
Alif Paribahan,Demra,14,MEDIUM
Alif Paribahan,Demra,14,MEDIUM
Alif Paribahan,Demra,15,MEDIUM
Alif Paribahan,Demra,15,MEDIUM
Alif Paribahan,Demra,15,MEDIUM
Alif Paribahan,Demra,15,MEDIUM
Alif Paribahan,Demra,15,MEDIUM
Alif Paribahan,Demra,16,MEDIUM
Alif Paribahan,Demra,16,MEDIUM
Alif Paribahan,Demra,16,MEDIUM
Alif Paribahan,Demra,16,MEDIUM
Alif Paribahan,Demra,16,MEDIUM
Alif Paribahan,Demra,17,HIGH
Alif Paribahan,Demra,17,HIGH
Alif Paribahan,Demra,17,HIGH
Alif Paribahan,Demra,17,HIGH
Alif Paribahan,Demra,17,HIGH
Alif Paribahan,Demra,18,HIGH
Alif Paribahan,Demra,18,HIGH
Alif Paribahan,Demra,18,HIGH
Alif Paribahan,Demra,18,HIGH
Alif Paribahan,Demra,18,HIGH
Alif Paribahan,Demra,19,HIGH
Alif Paribahan,Demra,19,HIGH
Alif Paribahan,Demra,19,HIGH
Alif Paribahan,Demra,19,HIGH
Alif Paribahan,Demra,19,HIGH
Alif Paribahan,Demra,20,HIGH
Alif Paribahan,Demra,20,HIGH
Alif Paribahan,Demra,20,HIGH
Alif Paribahan,Demra,20,HIGH
Alif Paribahan,Demra,20,HIGH
Alif Paribahan,Demra,21,LOW
Alif Paribahan,Demra,21,MEDIUM
Alif Paribahan,Demra,21,LOW
Alif Paribahan,Demra,21,LOW
Alif Paribahan,Demra,21,LOW
Alif Paribahan,Demra,22,LOW
Alif Paribahan,Demra,22,LOW
Alif Paribahan,Demra,22,LOW
Alif Paribahan,Demra,22,LOW
Alif Paribahan,Demra,22,LOW
Alif Paribahan,Demra,23,LOW
Alif Paribahan,Demra,23,LOW
Alif Paribahan,Demra,23,MEDIUM
Alif Paribahan,Demra,23,LOW
Alif Paribahan,Demra,23,LOW
BRTC,Mirpur 10,6,LOW
BRTC,Mirpur 10,6,LOW
BRTC,Mirpur 10,6,LOW
BRTC,Mirpur 10,6,LOW
BRTC,Mirpur 10,6,MEDIUM
BRTC,Mirpur 10,7,HIGH
BRTC,Mirpur 10,7,HIGH
BRTC,Mirpur 10,7,HIGH
BRTC,Mirpur 10,7,HIGH
BRTC,Mirpur 10,7,HIGH
BRTC,Mirpur 10,8,HIGH
BRTC,Mirpur 10,8,HIGH
BRTC,Mirpur 10,8,HIGH
BRTC,Mirpur 10,8,HIGH
BRTC,Mirpur 10,8,HIGH
BRTC,Mirpur 10,9,HIGH
BRTC,Mirpur 10,9,HIGH
BRTC,Mirpur 10,9,HIGH
BRTC,Mirpur 10,9,HIGH
BRTC,Mirpur 10,9,HIGH
BRTC,Mirpur 10,10,HIGH
BRTC,Mirpur 10,10,HIGH
BRTC,Mirpur 10,10,HIGH
BRTC,Mirpur 10,10,HIGH
BRTC,Mirpur 10,10,HIGH
BRTC,Mirpur 10,11,MEDIUM
BRTC,Mirpur 10,11,MEDIUM
BRTC,Mirpur 10,11,MEDIUM
BRTC,Mirpur 10,11,MEDIUM
BRTC,Mirpur 10,11,MEDIUM
BRTC,Mirpur 10,12,MEDIUM
BRTC,Mirpur 10,12,MEDIUM
BRTC,Mirpur 10,12,MEDIUM
BRTC,Mirpur 10,12,MEDIUM
BRTC,Mirpur 10,12,MEDIUM
BRTC,Mirpur 10,13,MEDIUM
BRTC,Mirpur 10,13,MEDIUM
BRTC,Mirpur 10,13,MEDIUM
BRTC,Mirpur 10,13,MEDIUM
BRTC,Mirpur 10,13,MEDIUM
BRTC,Mirpur 10,14,MEDIUM
BRTC,Mirpur 10,14,MEDIUM
BRTC,Mirpur 10,14,MEDIUM
BRTC,Mirpur 10,14,MEDIUM
BRTC,Mirpur 10,14,MEDIUM
BRTC,Mirpur 10,15,MEDIUM
BRTC,Mirpur 10,15,MEDIUM
BRTC,Mirpur 10,15,MEDIUM
BRTC,Mirpur 10,15,MEDIUM
BRTC,Mirpur 10,15,MEDIUM
BRTC,Mirpur 10,16,MEDIUM
BRTC,Mirpur 10,16,MEDIUM
BRTC,Mirpur 10,16,MEDIUM
BRTC,Mirpur 10,16,MEDIUM
BRTC,Mirpur 10,16,MEDIUM
BRTC,Mirpur 10,17,HIGH
BRTC,Mirpur 10,17,HIGH
BRTC,Mirpur 10,17,HIGH
BRTC,Mirpur 10,17,HIGH
BRTC,Mirpur 10,17,HIGH
BRTC,Mirpur 10,18,HIGH
BRTC,Mirpur 10,18,HIGH
BRTC,Mirpur 10,18,HIGH
BRTC,Mirpur 10,18,HIGH
BRTC,Mirpur 10,18,HIGH
BRTC,Mirpur 10,19,HIGH
BRTC,Mirpur 10,19,HIGH
BRTC,Mirpur 10,19,HIGH
BRTC,Mirpur 10,19,HIGH
BRTC,Mirpur 10,19,HIGH
BRTC,Mirpur 10,20,HIGH
BRTC,Mirpur 10,20,HIGH
BRTC,Mirpur 10,20,HIGH
BRTC,Mirpur 10,20,HIGH
BRTC,Mirpur 10,20,HIGH
BRTC,Mirpur 10,21,LOW
BRTC,Mirpur 10,21,LOW
BRTC,Mirpur 10,21,LOW
BRTC,Mirpur 10,21,LOW
BRTC,Mirpur 10,21,LOW
BRTC,Mirpur 10,22,LOW
BRTC,Mirpur 10,22,LOW
BRTC,Mirpur 10,22,LOW
BRTC,Mirpur 10,22,LOW
BRTC,Mirpur 10,22,LOW
BRTC,Mirpur 10,23,LOW
BRTC,Mirpur 10,23,LOW
BRTC,Mirpur 10,23,LOW
BRTC,Mirpur 10,23,LOW
BRTC,Mirpur 10,23,LOW
BRTC,Kazipara,6,LOW
BRTC,Kazipara,6,LOW
BRTC,Kazipara,6,LOW
BRTC,Kazipara,6,LOW
BRTC,Kazipara,6,LOW
BRTC,Kazipara,7,HIGH
BRTC,Kazipara,7,HIGH
BRTC,Kazipara,7,HIGH
BRTC,Kazipara,7,HIGH
BRTC,Kazipara,7,HIGH
BRTC,Kazipara,8,HIGH
BRTC,Kazipara,8,HIGH
BRTC,Kazipara,8,HIGH
BRTC,Kazipara,8,HIGH
BRTC,Kazipara,8,HIGH
BRTC,Kazipara,9,HIGH
BRTC,Kazipara,9,HIGH
BRTC,Kazipara,9,HIGH
BRTC,Kazipara,9,HIGH
BRTC,Kazipara,9,HIGH
BRTC,Kazipara,10,HIGH
BRTC,Kazipara,10,HIGH
BRTC,Kazipara,10,HIGH
BRTC,Kazipara,10,HIGH
BRTC,Kazipara,10,HIGH
BRTC,Kazipara,11,MEDIUM
BRTC,Kazipara,11,MEDIUM
BRTC,Kazipara,11,MEDIUM
BRTC,Kazipara,11,MEDIUM
BRTC,Kazipara,11,MEDIUM
BRTC,Kazipara,12,MEDIUM
BRTC,Kazipara,12,MEDIUM
BRTC,Kazipara,12,MEDIUM
BRTC,Kazipara,12,MEDIUM
BRTC,Kazipara,12,MEDIUM
BRTC,Kazipara,13,MEDIUM
BRTC,Kazipara,13,MEDIUM
BRTC,Kazipara,13,MEDIUM
BRTC,Kazipara,13,MEDIUM
BRTC,Kazipara,13,MEDIUM
BRTC,Kazipara,14,MEDIUM
BRTC,Kazipara,14,MEDIUM
BRTC,Kazipara,14,MEDIUM
BRTC,Kazipara,14,MEDIUM
BRTC,Kazipara,14,MEDIUM
BRTC,Kazipara,15,MEDIUM
BRTC,Kazipara,15,MEDIUM
BRTC,Kazipara,15,MEDIUM
BRTC,Kazipara,15,MEDIUM
BRTC,Kazipara,15,MEDIUM
BRTC,Kazipara,16,MEDIUM
BRTC,Kazipara,16,MEDIUM
BRTC,Kazipara,16,MEDIUM
BRTC,Kazipara,16,MEDIUM
BRTC,Kazipara,16,MEDIUM
BRTC,Kazipara,17,HIGH
BRTC,Kazipara,17,HIGH
BRTC,Kazipara,17,HIGH
BRTC,Kazipara,17,HIGH
BRTC,Kazipara,17,HIGH
BRTC,Kazipara,18,HIGH
BRTC,Kazipara,18,HIGH
BRTC,Kazipara,18,HIGH
BRTC,Kazipara,18,HIGH
BRTC,Kazipara,18,HIGH
BRTC,Kazipara,19,HIGH
BRTC,Kazipara,19,HIGH
BRTC,Kazipara,19,HIGH
BRTC,Kazipara,19,HIGH
BRTC,Kazipara,19,HIGH
BRTC,Kazipara,20,HIGH
BRTC,Kazipara,20,HIGH
BRTC,Kazipara,20,HIGH
BRTC,Kazipara,20,HIGH
BRTC,Kazipara,20,HIGH
BRTC,Kazipara,21,LOW
BRTC,Kazipara,21,LOW
BRTC,Kazipara,21,LOW
BRTC,Kazipara,21,MEDIUM
BRTC,Kazipara,21,LOW
BRTC,Kazipara,22,LOW
BRTC,Kazipara,22,LOW
BRTC,Kazipara,22,LOW
BRTC,Kazipara,22,LOW
BRTC,Kazipara,22,LOW
BRTC,Kazipara,23,LOW
BRTC,Kazipara,23,LOW
BRTC,Kazipara,23,MEDIUM
BRTC,Kazipara,23,LOW
BRTC,Kazipara,23,LOW
BRTC,Agargaon,6,LOW
BRTC,Agargaon,6,LOW
BRTC,Agargaon,6,LOW
BRTC,Agargaon,6,LOW
BRTC,Agargaon,6,LOW
BRTC,Agargaon,7,HIGH
BRTC,Agargaon,7,HIGH
BRTC,Agargaon,7,HIGH
BRTC,Agargaon,7,HIGH
BRTC,Agargaon,7,HIGH
BRTC,Agargaon,8,HIGH
BRTC,Agargaon,8,HIGH
BRTC,Agargaon,8,HIGH
BRTC,Agargaon,8,HIGH
BRTC,Agargaon,8,HIGH
BRTC,Agargaon,9,HIGH
BRTC,Agargaon,9,HIGH
BRTC,Agargaon,9,HIGH
BRTC,Agargaon,9,HIGH
BRTC,Agargaon,9,HIGH
BRTC,Agargaon,10,HIGH
BRTC,Agargaon,10,HIGH
BRTC,Agargaon,10,HIGH
BRTC,Agargaon,10,HIGH
BRTC,Agargaon,10,HIGH
BRTC,Agargaon,11,MEDIUM
BRTC,Agargaon,11,MEDIUM
BRTC,Agargaon,11,MEDIUM
BRTC,Agargaon,11,MEDIUM
BRTC,Agargaon,11,MEDIUM
BRTC,Agargaon,12,MEDIUM
BRTC,Agargaon,12,MEDIUM
BRTC,Agargaon,12,MEDIUM
BRTC,Agargaon,12,MEDIUM
BRTC,Agargaon,12,MEDIUM
BRTC,Agargaon,13,MEDIUM
BRTC,Agargaon,13,MEDIUM
BRTC,Agargaon,13,MEDIUM
BRTC,Agargaon,13,MEDIUM
BRTC,Agargaon,13,MEDIUM
BRTC,Agargaon,14,MEDIUM
BRTC,Agargaon,14,MEDIUM
BRTC,Agargaon,14,MEDIUM
BRTC,Agargaon,14,MEDIUM
BRTC,Agargaon,14,MEDIUM
BRTC,Agargaon,15,MEDIUM
BRTC,Agargaon,15,MEDIUM
BRTC,Agargaon,15,MEDIUM
BRTC,Agargaon,15,MEDIUM
BRTC,Agargaon,15,MEDIUM
BRTC,Agargaon,16,MEDIUM
BRTC,Agargaon,16,MEDIUM
BRTC,Agargaon,16,MEDIUM
BRTC,Agargaon,16,MEDIUM
BRTC,Agargaon,16,MEDIUM
BRTC,Agargaon,17,HIGH
BRTC,Agargaon,17,HIGH
BRTC,Agargaon,17,HIGH
BRTC,Agargaon,17,HIGH
BRTC,Agargaon,17,HIGH
BRTC,Agargaon,18,HIGH
BRTC,Agargaon,18,HIGH
BRTC,Agargaon,18,HIGH
BRTC,Agargaon,18,HIGH
BRTC,Agargaon,18,HIGH
BRTC,Agargaon,19,HIGH
BRTC,Agargaon,19,HIGH
BRTC,Agargaon,19,HIGH
BRTC,Agargaon,19,HIGH
BRTC,Agargaon,19,HIGH
BRTC,Agargaon,20,HIGH
BRTC,Agargaon,20,HIGH
BRTC,Agargaon,20,HIGH
BRTC,Agargaon,20,HIGH
BRTC,Agargaon,20,HIGH
BRTC,Agargaon,21,LOW
BRTC,Agargaon,21,LOW
BRTC,Agargaon,21,LOW
BRTC,Agargaon,21,LOW
BRTC,Agargaon,21,LOW
BRTC,Agargaon,22,LOW
BRTC,Agargaon,22,MEDIUM
BRTC,Agargaon,22,MEDIUM
BRTC,Agargaon,22,LOW
BRTC,Agargaon,22,LOW
BRTC,Agargaon,23,LOW
BRTC,Agargaon,23,MEDIUM
BRTC,Agargaon,23,LOW
BRTC,Agargaon,23,LOW
BRTC,Agargaon,23,LOW
BRTC,Farmgate,6,LOW
BRTC,Farmgate,6,LOW
BRTC,Farmgate,6,LOW
BRTC,Farmgate,6,MEDIUM
BRTC,Farmgate,6,MEDIUM
BRTC,Farmgate,7,HIGH
BRTC,Farmgate,7,HIGH
BRTC,Farmgate,7,HIGH
BRTC,Farmgate,7,HIGH
BRTC,Farmgate,7,HIGH
BRTC,Farmgate,8,HIGH
BRTC,Farmgate,8,HIGH
BRTC,Farmgate,8,HIGH
BRTC,Farmgate,8,HIGH
BRTC,Farmgate,8,HIGH
BRTC,Farmgate,9,HIGH
BRTC,Farmgate,9,HIGH
BRTC,Farmgate,9,HIGH
BRTC,Farmgate,9,HIGH
BRTC,Farmgate,9,HIGH
BRTC,Farmgate,10,HIGH
BRTC,Farmgate,10,HIGH
BRTC,Farmgate,10,HIGH
BRTC,Farmgate,10,HIGH
BRTC,Farmgate,10,HIGH
BRTC,Farmgate,11,MEDIUM
BRTC,Farmgate,11,MEDIUM
BRTC,Farmgate,11,MEDIUM
BRTC,Farmgate,11,MEDIUM
BRTC,Farmgate,11,HIGH
BRTC,Farmgate,12,MEDIUM
BRTC,Farmgate,12,MEDIUM
BRTC,Farmgate,12,HIGH
BRTC,Farmgate,12,MEDIUM
BRTC,Farmgate,12,MEDIUM
BRTC,Farmgate,13,MEDIUM
BRTC,Farmgate,13,MEDIUM
BRTC,Farmgate,13,HIGH
BRTC,Farmgate,13,HIGH
BRTC,Farmgate,13,MEDIUM
BRTC,Farmgate,14,HIGH
BRTC,Farmgate,14,HIGH
BRTC,Farmgate,14,MEDIUM
BRTC,Farmgate,14,HIGH
BRTC,Farmgate,14,HIGH
BRTC,Farmgate,15,HIGH
BRTC,Farmgate,15,MEDIUM
BRTC,Farmgate,15,HIGH
BRTC,Farmgate,15,MEDIUM
BRTC,Farmgate,15,MEDIUM
BRTC,Farmgate,16,MEDIUM
BRTC,Farmgate,16,MEDIUM
BRTC,Farmgate,16,HIGH
BRTC,Farmgate,16,HIGH
BRTC,Farmgate,16,HIGH
BRTC,Farmgate,17,HIGH
BRTC,Farmgate,17,HIGH
BRTC,Farmgate,17,HIGH
BRTC,Farmgate,17,HIGH
BRTC,Farmgate,17,HIGH
BRTC,Farmgate,18,HIGH
BRTC,Farmgate,18,HIGH
BRTC,Farmgate,18,HIGH
BRTC,Farmgate,18,HIGH
BRTC,Farmgate,18,HIGH
BRTC,Farmgate,19,HIGH
BRTC,Farmgate,19,HIGH
BRTC,Farmgate,19,HIGH
BRTC,Farmgate,19,HIGH
BRTC,Farmgate,19,HIGH
BRTC,Farmgate,20,HIGH
BRTC,Farmgate,20,HIGH
BRTC,Farmgate,20,HIGH
BRTC,Farmgate,20,HIGH
BRTC,Farmgate,20,HIGH
BRTC,Farmgate,21,LOW
BRTC,Farmgate,21,LOW
BRTC,Farmgate,21,MEDIUM
BRTC,Farmgate,21,LOW
BRTC,Farmgate,21,MEDIUM
BRTC,Farmgate,22,MEDIUM
BRTC,Farmgate,22,LOW
BRTC,Farmgate,22,LOW
BRTC,Farmgate,22,MEDIUM
BRTC,Farmgate,22,MEDIUM
BRTC,Farmgate,23,LOW
BRTC,Farmgate,23,LOW
BRTC,Farmgate,23,LOW
BRTC,Farmgate,23,MEDIUM
BRTC,Farmgate,23,MEDIUM
BRTC,Shahbag,6,MEDIUM
BRTC,Shahbag,6,MEDIUM
BRTC,Shahbag,6,LOW
BRTC,Shahbag,6,LOW
BRTC,Shahbag,6,LOW
BRTC,Shahbag,7,HIGH
BRTC,Shahbag,7,HIGH
BRTC,Shahbag,7,HIGH
BRTC,Shahbag,7,HIGH
BRTC,Shahbag,7,HIGH
BRTC,Shahbag,8,HIGH
BRTC,Shahbag,8,HIGH
BRTC,Shahbag,8,HIGH
BRTC,Shahbag,8,HIGH
BRTC,Shahbag,8,HIGH
BRTC,Shahbag,9,HIGH
BRTC,Shahbag,9,HIGH
BRTC,Shahbag,9,HIGH
BRTC,Shahbag,9,HIGH
BRTC,Shahbag,9,HIGH
BRTC,Shahbag,10,HIGH
BRTC,Shahbag,10,HIGH
BRTC,Shahbag,10,HIGH
BRTC,Shahbag,10,HIGH
BRTC,Shahbag,10,HIGH
BRTC,Shahbag,11,HIGH
BRTC,Shahbag,11,HIGH
BRTC,Shahbag,11,HIGH
BRTC,Shahbag,11,HIGH
BRTC,Shahbag,11,HIGH
BRTC,Shahbag,12,MEDIUM
BRTC,Shahbag,12,HIGH
BRTC,Shahbag,12,MEDIUM
BRTC,Shahbag,12,MEDIUM
BRTC,Shahbag,12,HIGH
BRTC,Shahbag,13,HIGH
BRTC,Shahbag,13,MEDIUM
BRTC,Shahbag,13,HIGH
BRTC,Shahbag,13,MEDIUM
BRTC,Shahbag,13,HIGH
BRTC,Shahbag,14,HIGH
BRTC,Shahbag,14,HIGH
BRTC,Shahbag,14,HIGH
BRTC,Shahbag,14,HIGH
BRTC,Shahbag,14,MEDIUM
BRTC,Shahbag,15,MEDIUM
BRTC,Shahbag,15,MEDIUM
