route,from_stop,to_stop,hour,traffic_level,travel_time
Alif Paribahan,Mohakhali,Gulshan 1,19,HIGH,12
Alif Paribahan,Mohakhali,Gulshan 1,19,HIGH,15
Alif Paribahan,Mohakhali,Gulshan 1,19,HIGH,14
Alif Paribahan,Mohakhali,Gulshan 1,20,HIGH,15
Alif Paribahan,Mohakhali,Gulshan 1,20,HIGH,13
Alif Paribahan,Mohakhali,Gulshan 1,20,HIGH,14
Alif Paribahan,Mohakhali,Gulshan 1,20,HIGH,12
Alif Paribahan,Mohakhali,Gulshan 1,20,HIGH,17
Alif Paribahan,Mohakhali,Gulshan 1,21,LOW,7
Alif Paribahan,Mohakhali,Gulshan 1,21,LOW,9
Alif Paribahan,Mohakhali,Gulshan 1,21,LOW,10
Alif Paribahan,Mohakhali,Gulshan 1,21,LOW,7
Alif Paribahan,Mohakhali,Gulshan 1,21,LOW,10
Alif Paribahan,Mohakhali,Gulshan 1,22,LOW,9
Alif Paribahan,Mohakhali,Gulshan 1,22,LOW,9
Alif Paribahan,Mohakhali,Gulshan 1,22,LOW,6
Alif Paribahan,Mohakhali,Gulshan 1,22,LOW,10
Alif Paribahan,Mohakhali,Gulshan 1,22,LOW,7
Alif Paribahan,Mohakhali,Gulshan 1,23,LOW,6
Alif Paribahan,Mohakhali,Gulshan 1,23,LOW,10
Alif Paribahan,Mohakhali,Gulshan 1,23,LOW,10
Alif Paribahan,Mohakhali,Gulshan 1,23,LOW,8
Alif Paribahan,Mohakhali,Gulshan 1,23,LOW,7
Alif Paribahan,Gulshan 1,Badda,6,LOW,7
Alif Paribahan,Gulshan 1,Badda,6,LOW,6
Alif Paribahan,Gulshan 1,Badda,6,LOW,8
Alif Paribahan,Gulshan 1,Badda,6,LOW,8
Alif Paribahan,Gulshan 1,Badda,6,LOW,9
Alif Paribahan,Gulshan 1,Badda,7,HIGH,14
Alif Paribahan,Gulshan 1,Badda,7,HIGH,10
Alif Paribahan,Gulshan 1,Badda,7,HIGH,11
Alif Paribahan,Gulshan 1,Badda,7,HIGH,13
Alif Paribahan,Gulshan 1,Badda,7,HIGH,9
Alif Paribahan,Gulshan 1,Badda,8,HIGH,12
Alif Paribahan,Gulshan 1,Badda,8,HIGH,11
Alif Paribahan,Gulshan 1,Badda,8,HIGH,10
Alif Paribahan,Gulshan 1,Badda,8,HIGH,10
Alif Paribahan,Gulshan 1,Badda,8,HIGH,11
Alif Paribahan,Gulshan 1,Badda,9,HIGH,14
Alif Paribahan,Gulshan 1,Badda,9,HIGH,12
Alif Paribahan,Gulshan 1,Badda,9,HIGH,13
Alif Paribahan,Gulshan 1,Badda,9,HIGH,14
Alif Paribahan,Gulshan 1,Badda,9,HIGH,9
Alif Paribahan,Gulshan 1,Badda,10,HIGH,12
Alif Paribahan,Gulshan 1,Badda,10,HIGH,11
Alif Paribahan,Gulshan 1,Badda,10,HIGH,15
Alif Paribahan,Gulshan 1,Badda,10,HIGH,13
Alif Paribahan,Gulshan 1,Badda,10,HIGH,14
Alif Paribahan,Gulshan 1,Badda,11,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,11,MEDIUM,6
Alif Paribahan,Gulshan 1,Badda,11,MEDIUM,6
Alif Paribahan,Gulshan 1,Badda,11,MEDIUM,10
Alif Paribahan,Gulshan 1,Badda,11,MEDIUM,6
Alif Paribahan,Gulshan 1,Badda,12,MEDIUM,10
Alif Paribahan,Gulshan 1,Badda,12,MEDIUM,10
Alif Paribahan,Gulshan 1,Badda,12,MEDIUM,8
Alif Paribahan,Gulshan 1,Badda,12,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,12,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,13,MEDIUM,10
Alif Paribahan,Gulshan 1,Badda,13,MEDIUM,6
Alif Paribahan,Gulshan 1,Badda,13,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,13,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,13,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,14,MEDIUM,10
Alif Paribahan,Gulshan 1,Badda,14,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,14,MEDIUM,8
Alif Paribahan,Gulshan 1,Badda,14,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,14,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,15,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,15,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,15,MEDIUM,8
Alif Paribahan,Gulshan 1,Badda,15,MEDIUM,8
Alif Paribahan,Gulshan 1,Badda,15,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,16,MEDIUM,6
Alif Paribahan,Gulshan 1,Badda,16,MEDIUM,6
Alif Paribahan,Gulshan 1,Badda,16,MEDIUM,8
Alif Paribahan,Gulshan 1,Badda,16,MEDIUM,9
Alif Paribahan,Gulshan 1,Badda,16,MEDIUM,7
Alif Paribahan,Gulshan 1,Badda,17,HIGH,10
Alif Paribahan,Gulshan 1,Badda,17,HIGH,14
Alif Paribahan,Gulshan 1,Badda,17,HIGH,13
Alif Paribahan,Gulshan 1,Badda,17,HIGH,15
Alif Paribahan,Gulshan 1,Badda,17,HIGH,14
Alif Paribahan,Gulshan 1,Badda,18,HIGH,9
Alif Paribahan,Gulshan 1,Badda,18,HIGH,14
Alif Paribahan,Gulshan 1,Badda,18,HIGH,12
Alif Paribahan,Gulshan 1,Badda,18,HIGH,16
Alif Paribahan,Gulshan 1,Badda,18,HIGH,13
Alif Paribahan,Gulshan 1,Badda,19,HIGH,10
Alif Paribahan,Gulshan 1,Badda,19,HIGH,12
Alif Paribahan,Gulshan 1,Badda,19,HIGH,15
Alif Paribahan,Gulshan 1,Badda,19,HIGH,11
Alif Paribahan,Gulshan 1,Badda,19,HIGH,14
Alif Paribahan,Gulshan 1,Badda,20,HIGH,15
Alif Paribahan,Gulshan 1,Badda,20,HIGH,13
Alif Paribahan,Gulshan 1,Badda,20,HIGH,12
Alif Paribahan,Gulshan 1,Badda,20,HIGH,12
Alif Paribahan,Gulshan 1,Badda,20,HIGH,11
Alif Paribahan,Gulshan 1,Badda,21,LOW,5
Alif Paribahan,Gulshan 1,Badda,21,LOW,6
Alif Paribahan,Gulshan 1,Badda,21,LOW,8
Alif Paribahan,Gulshan 1,Badda,21,LOW,8
Alif Paribahan,Gulshan 1,Badda,21,LOW,6
Alif Paribahan,Gulshan 1,Badda,22,LOW,9
Alif Paribahan,Gulshan 1,Badda,22,LOW,5
Alif Paribahan,Gulshan 1,Badda,22,LOW,5
Alif Paribahan,Gulshan 1,Badda,22,LOW,5
Alif Paribahan,Gulshan 1,Badda,22,LOW,7
Alif Paribahan,Gulshan 1,Badda,23,LOW,6
Alif Paribahan,Gulshan 1,Badda,23,LOW,8
Alif Paribahan,Gulshan 1,Badda,23,LOW,9
Alif Paribahan,Gulshan 1,Badda,23,LOW,9
Alif Paribahan,Gulshan 1,Badda,23,LOW,6
Alif Paribahan,Badda,Rampura,6,LOW,7
Alif Paribahan,Badda,Rampura,6,LOW,8
Alif Paribahan,Badda,Rampura,6,LOW,9
Alif Paribahan,Badda,Rampura,6,LOW,9
Alif Paribahan,Badda,Rampura,6,LOW,7
Alif Paribahan,Badda,Rampura,7,HIGH,16
Alif Paribahan,Badda,Rampura,7,HIGH,11
Alif Paribahan,Badda,Rampura,7,HIGH,14
Alif Paribahan,Badda,Rampura,7,HIGH,13
Alif Paribahan,Badda,Rampura,7,HIGH,13
Alif Paribahan,Badda,Rampura,8,HIGH,15
Alif Paribahan,Badda,Rampura,8,HIGH,11
Alif Paribahan,Badda,Rampura,8,HIGH,16
Alif Paribahan,Badda,Rampura,8,HIGH,13
Alif Paribahan,Badda,Rampura,8,HIGH,13
Alif Paribahan,Badda,Rampura,9,HIGH,13
Alif Paribahan,Badda,Rampura,9,HIGH,12
Alif Paribahan,Badda,Rampura,9,HIGH,10
Alif Paribahan,Badda,Rampura,9,HIGH,16
Alif Paribahan,Badda,Rampura,9,HIGH,9
Alif Paribahan,Badda,Rampura,10,HIGH,10
Alif Paribahan,Badda,Rampura,10,HIGH,11
Alif Paribahan,Badda,Rampura,10,HIGH,9
Alif Paribahan,Badda,Rampura,10,HIGH,15
Alif Paribahan,Badda,Rampura,10,HIGH,11
Alif Paribahan,Badda,Rampura,11,MEDIUM,6
Alif Paribahan,Badda,Rampura,11,MEDIUM,8
Alif Paribahan,Badda,Rampura,11,MEDIUM,7
Alif Paribahan,Badda,Rampura,11,MEDIUM,9
Alif Paribahan,Badda,Rampura,11,MEDIUM,10
Alif Paribahan,Badda,Rampura,12,MEDIUM,7
Alif Paribahan,Badda,Rampura,12,MEDIUM,10
Alif Paribahan,Badda,Rampura,12,MEDIUM,7
Alif Paribahan,Badda,Rampura,12,MEDIUM,6
Alif Paribahan,Badda,Rampura,12,MEDIUM,8
Alif Paribahan,Badda,Rampura,13,MEDIUM,8
Alif Paribahan,Badda,Rampura,13,MEDIUM,10
Alif Paribahan,Badda,Rampura,13,MEDIUM,6
Alif Paribahan,Badda,Rampura,13,MEDIUM,7
Alif Paribahan,Badda,Rampura,13,MEDIUM,8
Alif Paribahan,Badda,Rampura,14,MEDIUM,9
Alif Paribahan,Badda,Rampura,14,MEDIUM,6
Alif Paribahan,Badda,Rampura,14,MEDIUM,8
Alif Paribahan,Badda,Rampura,14,MEDIUM,6
Alif Paribahan,Badda,Rampura,14,MEDIUM,9
Alif Paribahan,Badda,Rampura,15,MEDIUM,7
Alif Paribahan,Badda,Rampura,15,MEDIUM,6
Alif Paribahan,Badda,Rampura,15,MEDIUM,10
Alif Paribahan,Badda,Rampura,15,MEDIUM,7
Alif Paribahan,Badda,Rampura,15,MEDIUM,8
Alif Paribahan,Badda,Rampura,16,MEDIUM,7
Alif Paribahan,Badda,Rampura,16,MEDIUM,7
Alif Paribahan,Badda,Rampura,16,MEDIUM,7
Alif Paribahan,Badda,Rampura,16,MEDIUM,9
Alif Paribahan,Badda,Rampura,16,MEDIUM,10
Alif Paribahan,Badda,Rampura,17,HIGH,11
Alif Paribahan,Badda,Rampura,17,HIGH,12
Alif Paribahan,Badda,Rampura,17,HIGH,14
Alif Paribahan,Badda,Rampura,17,HIGH,12
Alif Paribahan,Badda,Rampura,17,HIGH,12
Alif Paribahan,Badda,Rampura,18,HIGH,11
Alif Paribahan,Badda,Rampura,18,HIGH,14
Alif Paribahan,Badda,Rampura,18,HIGH,12
Alif Paribahan,Badda,Rampura,18,HIGH,10
Alif Paribahan,Badda,Rampura,18,HIGH,14
Alif Paribahan,Badda,Rampura,19,HIGH,12
Alif Paribahan,Badda,Rampura,19,HIGH,11
Alif Paribahan,Badda,Rampura,19,HIGH,14
Alif Paribahan,Badda,Rampura,19,HIGH,10
Alif Paribahan,Badda,Rampura,19,HIGH,13
Alif Paribahan,Badda,Rampura,20,HIGH,10
Alif Paribahan,Badda,Rampura,20,HIGH,14
Alif Paribahan,Badda,Rampura,20,HIGH,15
Alif Paribahan,Badda,Rampura,20,HIGH,12
Alif Paribahan,Badda,Rampura,20,HIGH,12
Alif Paribahan,Badda,Rampura,21,LOW,8
Alif Paribahan,Badda,Rampura,21,LOW,5
Alif Paribahan,Badda,Rampura,21,LOW,8
Alif Paribahan,Badda,Rampura,21,LOW,6
Alif Paribahan,Badda,Rampura,21,LOW,5
Alif Paribahan,Badda,Rampura,22,LOW,5
Alif Paribahan,Badda,Rampura,22,LOW,7
Alif Paribahan,Badda,Rampura,22,LOW,5
Alif Paribahan,Badda,Rampura,22,LOW,7
Alif Paribahan,Badda,Rampura,22,LOW,8
Alif Paribahan,Badda,Rampura,23,LOW,5
Alif Paribahan,Badda,Rampura,23,LOW,8
Alif Paribahan,Badda,Rampura,23,LOW,9
Alif Paribahan,Badda,Rampura,23,LOW,7
Alif Paribahan,Badda,Rampura,23,LOW,9
Alif Paribahan,Rampura,Banasree,6,LOW,7
Alif Paribahan,Rampura,Banasree,6,LOW,7
Alif Paribahan,Rampura,Banasree,6,LOW,6
Alif Paribahan,Rampura,Banasree,6,LOW,4
Alif Paribahan,Rampura,Banasree,6,LOW,7
Alif Paribahan,Rampura,Banasree,7,HIGH,11
Alif Paribahan,Rampura,Banasree,7,HIGH,12
Alif Paribahan,Rampura,Banasree,7,HIGH,14
Alif Paribahan,Rampura,Banasree,7,HIGH,11
Alif Paribahan,Rampura,Banasree,7,HIGH,10
Alif Paribahan,Rampura,Banasree,8,HIGH,11
Alif Paribahan,Rampura,Banasree,8,HIGH,10
Alif Paribahan,Rampura,Banasree,8,HIGH,10
Alif Paribahan,Rampura,Banasree,8,HIGH,7
Alif Paribahan,Rampura,Banasree,8,HIGH,13
Alif Paribahan,Rampura,Banasree,9,HIGH,13
Alif Paribahan,Rampura,Banasree,9,HIGH,13
Alif Paribahan,Rampura,Banasree,9,HIGH,11
Alif Paribahan,Rampura,Banasree,9,HIGH,13
Alif Paribahan,Rampura,Banasree,9,HIGH,10
Alif Paribahan,Rampura,Banasree,10,HIGH,9
Alif Paribahan,Rampura,Banasree,10,HIGH,10
Alif Paribahan,Rampura,Banasree,10,HIGH,9
Alif Paribahan,Rampura,Banasree,10,HIGH,10
Alif Paribahan,Rampura,Banasree,10,HIGH,10
Alif Paribahan,Rampura,Banasree,11,MEDIUM,7
Alif Paribahan,Rampura,Banasree,11,MEDIUM,9
Alif Paribahan,Rampura,Banasree,11,MEDIUM,7
Alif Paribahan,Rampura,Banasree,11,MEDIUM,5
Alif Paribahan,Rampura,Banasree,11,MEDIUM,6
Alif Paribahan,Rampura,Banasree,12,MEDIUM,7
Alif Paribahan,Rampura,Banasree,12,MEDIUM,5
Alif Paribahan,Rampura,Banasree,12,MEDIUM,6
Alif Paribahan,Rampura,Banasree,12,MEDIUM,8
Alif Paribahan,Rampura,Banasree,12,MEDIUM,5
Alif Paribahan,Rampura,Banasree,13,MEDIUM,5
Alif Paribahan,Rampura,Banasree,13,MEDIUM,9
Alif Paribahan,Rampura,Banasree,13,MEDIUM,9
Alif Paribahan,Rampura,Banasree,13,MEDIUM,7
Alif Paribahan,Rampura,Banasree,13,MEDIUM,9
Alif Paribahan,Rampura,Banasree,14,MEDIUM,8
Alif Paribahan,Rampura,Banasree,14,MEDIUM,5
Alif Paribahan,Rampura,Banasree,14,MEDIUM,7
Alif Paribahan,Rampura,Banasree,14,MEDIUM,5
Alif Paribahan,Rampura,Banasree,14,MEDIUM,6
Alif Paribahan,Rampura,Banasree,15,MEDIUM,5
Alif Paribahan,Rampura,Banasree,15,MEDIUM,7
Alif Paribahan,Rampura,Banasree,15,MEDIUM,8
Alif Paribahan,Rampura,Banasree,15,MEDIUM,5
Alif Paribahan,Rampura,Banasree,15,MEDIUM,6
Alif Paribahan,Rampura,Banasree,16,MEDIUM,8
Alif Paribahan,Rampura,Banasree,16,MEDIUM,5
Alif Paribahan,Rampura,Banasree,16,MEDIUM,8
Alif Paribahan,Rampura,Banasree,16,MEDIUM,8
Alif Paribahan,Rampura,Banasree,16,MEDIUM,9
Alif Paribahan,Rampura,Banasree,17,HIGH,8
Alif Paribahan,Rampura,Banasree,17,HIGH,9
Alif Paribahan,Rampura,Banasree,17,HIGH,9
Alif Paribahan,Rampura,Banasree,17,HIGH,12
Alif Paribahan,Rampura,Banasree,17,HIGH,10
Alif Paribahan,Rampura,Banasree,18,HIGH,12
Alif Paribahan,Rampura,Banasree,18,HIGH,9
Alif Paribahan,Rampura,Banasree,18,HIGH,10
Alif Paribahan,Rampura,Banasree,18,HIGH,13
Alif Paribahan,Rampura,Banasree,18,HIGH,13
Alif Paribahan,Rampura,Banasree,19,HIGH,9
Alif Paribahan,Rampura,Banasree,19,HIGH,12
Alif Paribahan,Rampura,Banasree,19,HIGH,8
Alif Paribahan,Rampura,Banasree,19,HIGH,11
Alif Paribahan,Rampura,Banasree,19,HIGH,12
Alif Paribahan,Rampura,Banasree,20,HIGH,10
Alif Paribahan,Rampura,Banasree,20,HIGH,10
Alif Paribahan,Rampura,Banasree,20,HIGH,9
Alif Paribahan,Rampura,Banasree,20,HIGH,13
Alif Paribahan,Rampura,Banasree,20,HIGH,9
Alif Paribahan,Rampura,Banasree,21,LOW,6
Alif Paribahan,Rampura,Banasree,21,LOW,8
Alif Paribahan,Rampura,Banasree,21,LOW,4
Alif Paribahan,Rampura,Banasree,21,LOW,8
Alif Paribahan,Rampura,Banasree,21,LOW,6
Alif Paribahan,Rampura,Banasree,22,LOW,7
Alif Paribahan,Rampura,Banasree,22,LOW,5
Alif Paribahan,Rampura,Banasree,22,LOW,8
Alif Paribahan,Rampura,Banasree,22,LOW,6
Alif Paribahan,Rampura,Banasree,22,LOW,4
Alif Paribahan,Rampura,Banasree,23,LOW,7
Alif Paribahan,Rampura,Banasree,23,LOW,4
Alif Paribahan,Rampura,Banasree,23,LOW,7
Alif Paribahan,Rampura,Banasree,23,LOW,8
Alif Paribahan,Rampura,Banasree,23,LOW,4
Alif Paribahan,Banasree,Demra,6,LOW,4
Alif Paribahan,Banasree,Demra,6,LOW,8
Alif Paribahan,Banasree,Demra,6,LOW,7
Alif Paribahan,Banasree,Demra,6,LOW,6
Alif Paribahan,Banasree,Demra,6,LOW,5
Alif Paribahan,Banasree,Demra,7,HIGH,11
Alif Paribahan,Banasree,Demra,7,HIGH,13
Alif Paribahan,Banasree,Demra,7,HIGH,13
Alif Paribahan,Banasree,Demra,7,HIGH,10
Alif Paribahan,Banasree,Demra,7,HIGH,12
Alif Paribahan,Banasree,Demra,8,HIGH,9
Alif Paribahan,Banasree,Demra,8,HIGH,14
Alif Paribahan,Banasree,Demra,8,HIGH,11
Alif Paribahan,Banasree,Demra,8,HIGH,13
Alif Paribahan,Banasree,Demra,8,HIGH,10
Alif Paribahan,Banasree,Demra,9,HIGH,11
Alif Paribahan,Banasree,Demra,9,HIGH,14
Alif Paribahan,Banasree,Demra,9,HIGH,10
Alif Paribahan,Banasree,Demra,9,HIGH,10
Alif Paribahan,Banasree,Demra,9,HIGH,9
Alif Paribahan,Banasree,Demra,10,HIGH,11
Alif Paribahan,Banasree,Demra,10,HIGH,8
Alif Paribahan,Banasree,Demra,10,HIGH,14
Alif Paribahan,Banasree,Demra,10,HIGH,11
Alif Paribahan,Banasree,Demra,10,HIGH,8
Alif Paribahan,Banasree,Demra,11,MEDIUM,9
Alif Paribahan,Banasree,Demra,11,MEDIUM,8
Alif Paribahan,Banasree,Demra,11,MEDIUM,8
Alif Paribahan,Banasree,Demra,11,MEDIUM,5
Alif Paribahan,Banasree,Demra,11,MEDIUM,5
Alif Paribahan,Banasree,Demra,12,MEDIUM,8
Alif Paribahan,Banasree,Demra,12,MEDIUM,8
Alif Paribahan,Banasree,Demra,12,MEDIUM,7
Alif Paribahan,Banasree,Demra,12,MEDIUM,7
Alif Paribahan,Banasree,Demra,12,MEDIUM,6
Alif Paribahan,Banasree,Demra,13,MEDIUM,7
Alif Paribahan,Banasree,Demra,13,MEDIUM,8
Alif Paribahan,Banasree,Demra,13,MEDIUM,7
Alif Paribahan,Banasree,Demra,13,MEDIUM,7
Alif Paribahan,Banasree,Demra,13,MEDIUM,5
Alif Paribahan,Banasree,Demra,14,MEDIUM,5
Alif Paribahan,Banasree,Demra,14,MEDIUM,8
Alif Paribahan,Banasree,Demra,14,MEDIUM,9
Alif Paribahan,Banasree,Demra,14,MEDIUM,6
Alif Paribahan,Banasree,Demra,14,MEDIUM,9
Alif Paribahan,Banasree,Demra,15,MEDIUM,6
Alif Paribahan,Banasree,Demra,15,MEDIUM,7
Alif Paribahan,Banasree,Demra,15,MEDIUM,7
Alif Paribahan,Banasree,Demra,15,MEDIUM,6
Alif Paribahan,Banasree,Demra,15,MEDIUM,5
Alif Paribahan,Banasree,Demra,16,MEDIUM,6
Alif Paribahan,Banasree,Demra,16,MEDIUM,5
Alif Paribahan,Banasree,Demra,16,MEDIUM,8
Alif Paribahan,Banasree,Demra,16,MEDIUM,5
Alif Paribahan,Banasree,Demra,16,MEDIUM,9
Alif Paribahan,Banasree,Demra,17,HIGH,8
Alif Paribahan,Banasree,Demra,17,HIGH,12
Alif Paribahan,Banasree,Demra,17,HIGH,8
Alif Paribahan,Banasree,Demra,17,HIGH,11
Alif Paribahan,Banasree,Demra,17,HIGH,12
Alif Paribahan,Banasree,Demra,18,HIGH,13
Alif Paribahan,Banasree,Demra,18,HIGH,11
Alif Paribahan,Banasree,Demra,18,HIGH,10
Alif Paribahan,Banasree,Demra,18,HIGH,10
Alif Paribahan,Banasree,Demra,18,HIGH,9
Alif Paribahan,Banasree,Demra,19,HIGH,9
Alif Paribahan,Banasree,Demra,19,HIGH,10
Alif Paribahan,Banasree,Demra,19,HIGH,13
Alif Paribahan,Banasree,Demra,19,HIGH,8
Alif Paribahan,Banasree,Demra,19,HIGH,11
Alif Paribahan,Banasree,Demra,20,HIGH,13
Alif Paribahan,Banasree,Demra,20,HIGH,7
Alif Paribahan,Banasree,Demra,20,HIGH,9
Alif Paribahan,Banasree,Demra,20,HIGH,10
Alif Paribahan,Banasree,Demra,20,HIGH,10
Alif Paribahan,Banasree,Demra,21,LOW,7
Alif Paribahan,Banasree,Demra,21,LOW,7
Alif Paribahan,Banasree,Demra,21,LOW,5
Alif Paribahan,Banasree,Demra,21,LOW,8
Alif Paribahan,Banasree,Demra,21,LOW,8
Alif Paribahan,Banasree,Demra,22,LOW,4
Alif Paribahan,Banasree,Demra,22,LOW,5
Alif Paribahan,Banasree,Demra,22,LOW,8
Alif Paribahan,Banasree,Demra,22,LOW,4
Alif Paribahan,Banasree,Demra,22,LOW,6
Alif Paribahan,Banasree,Demra,23,LOW,5
Alif Paribahan,Banasree,Demra,23,LOW,4
Alif Paribahan,Banasree,Demra,23,LOW,8
Alif Paribahan,Banasree,Demra,23,LOW,6
Alif Paribahan,Banasree,Demra,23,LOW,4
BRTC,Mirpur 10,Kazipara,6,LOW,4
BRTC,Mirpur 10,Kazipara,6,LOW,4
BRTC,Mirpur 10,Kazipara,6,LOW,4
BRTC,Mirpur 10,Kazipara,6,LOW,4
BRTC,Mirpur 10,Kazipara,6,LOW,7
BRTC,Mirpur 10,Kazipara,7,HIGH,11
BRTC,Mirpur 10,Kazipara,7,HIGH,8
BRTC,Mirpur 10,Kazipara,7,HIGH,8
BRTC,Mirpur 10,Kazipara,7,HIGH,7
BRTC,Mirpur 10,Kazipara,7,HIGH,8
BRTC,Mirpur 10,Kazipara,8,HIGH,9
BRTC,Mirpur 10,Kazipara,8,HIGH,10
BRTC,Mirpur 10,Kazipara,8,HIGH,9
BRTC,Mirpur 10,Kazipara,8,HIGH,10
BRTC,Mirpur 10,Kazipara,8,HIGH,12
BRTC,Mirpur 10,Kazipara,9,HIGH,11
BRTC,Mirpur 10,Kazipara,9,HIGH,8
BRTC,Mirpur 10,Kazipara,9,HIGH,9
BRTC,Mirpur 10,Kazipara,9,HIGH,8
BRTC,Mirpur 10,Kazipara,9,HIGH,8
BRTC,Mirpur 10,Kazipara,10,HIGH,6
BRTC,Mirpur 10,Kazipara,10,HIGH,6
BRTC,Mirpur 10,Kazipara,10,HIGH,7
BRTC,Mirpur 10,Kazipara,10,HIGH,6
BRTC,Mirpur 10,Kazipara,10,HIGH,10
BRTC,Mirpur 10,Kazipara,11,MEDIUM,5
BRTC,Mirpur 10,Kazipara,11,MEDIUM,6
BRTC,Mirpur 10,Kazipara,11,MEDIUM,5
BRTC,Mirpur 10,Kazipara,11,MEDIUM,6
BRTC,Mirpur 10,Kazipara,11,MEDIUM,8
BRTC,Mirpur 10,Kazipara,12,MEDIUM,5
BRTC,Mirpur 10,Kazipara,12,MEDIUM,8
BRTC,Mirpur 10,Kazipara,12,MEDIUM,6
BRTC,Mirpur 10,Kazipara,12,MEDIUM,7
BRTC,Mirpur 10,Kazipara,12,MEDIUM,6
BRTC,Mirpur 10,Kazipara,13,MEDIUM,8
BRTC,Mirpur 10,Kazipara,13,MEDIUM,6
BRTC,Mirpur 10,Kazipara,13,MEDIUM,8
BRTC,Mirpur 10,Kazipara,13,MEDIUM,6
BRTC,Mirpur 10,Kazipara,13,MEDIUM,6
BRTC,Mirpur 10,Kazipara,14,MEDIUM,8
BRTC,Mirpur 10,Kazipara,14,MEDIUM,6
BRTC,Mirpur 10,Kazipara,14,MEDIUM,8
BRTC,Mirpur 10,Kazipara,14,MEDIUM,8
BRTC,Mirpur 10,Kazipara,14,MEDIUM,6
BRTC,Mirpur 10,Kazipara,15,MEDIUM,8
BRTC,Mirpur 10,Kazipara,15,MEDIUM,7
BRTC,Mirpur 10,Kazipara,15,MEDIUM,6
BRTC,Mirpur 10,Kazipara,15,MEDIUM,6
BRTC,Mirpur 10,Kazipara,15,MEDIUM,4
BRTC,Mirpur 10,Kazipara,16,MEDIUM,5
BRTC,Mirpur 10,Kazipara,16,MEDIUM,5
BRTC,Mirpur 10,Kazipara,16,MEDIUM,5
BRTC,Mirpur 10,Kazipara,16,MEDIUM,5
BRTC,Mirpur 10,Kazipara,16,MEDIUM,4
BRTC,Mirpur 10,Kazipara,17,HIGH,8
BRTC,Mirpur 10,Kazipara,17,HIGH,7
BRTC,Mirpur 10,Kazipara,17,HIGH,10
BRTC,Mirpur 10,Kazipara,17,HIGH,9
BRTC,Mirpur 10,Kazipara,17,HIGH,7
BRTC,Mirpur 10,Kazipara,18,HIGH,6
BRTC,Mirpur 10,Kazipara,18,HIGH,9
BRTC,Mirpur 10,Kazipara,18,HIGH,8
BRTC,Mirpur 10,Kazipara,18,HIGH,9
BRTC,Mirpur 10,Kazipara,18,HIGH,12
BRTC,Mirpur 10,Kazipara,19,HIGH,7
BRTC,Mirpur 10,Kazipara,19,HIGH,11
BRTC,Mirpur 10,Kazipara,19,HIGH,9
BRTC,Mirpur 10,Kazipara,19,HIGH,7
BRTC,Mirpur 10,Kazipara,19,HIGH,8
BRTC,Mirpur 10,Kazipara,20,HIGH,12
BRTC,Mirpur 10,Kazipara,20,HIGH,10
BRTC,Mirpur 10,Kazipara,20,HIGH,10
BRTC,Mirpur 10,Kazipara,20,HIGH,9
BRTC,Mirpur 10,Kazipara,20,HIGH,6
BRTC,Mirpur 10,Kazipara,21,LOW,6
BRTC,Mirpur 10,Kazipara,21,LOW,4
BRTC,Mirpur 10,Kazipara,21,LOW,5
BRTC,Mirpur 10,Kazipara,21,LOW,4
BRTC,Mirpur 10,Kazipara,21,LOW,6
BRTC,Mirpur 10,Kazipara,22,LOW,7
BRTC,Mirpur 10,Kazipara,22,LOW,4
BRTC,Mirpur 10,Kazipara,22,LOW,5
BRTC,Mirpur 10,Kazipara,22,LOW,4
BRTC,Mirpur 10,Kazipara,22,LOW,4
BRTC,Mirpur 10,Kazipara,23,LOW,5
BRTC,Mirpur 10,Kazipara,23,LOW,7
BRTC,Mirpur 10,Kazipara,23,LOW,4
BRTC,Mirpur 10,Kazipara,23,LOW,5
BRTC,Mirpur 10,Kazipara,23,LOW,5
BRTC,Kazipara,Agargaon,6,LOW,9
BRTC,Kazipara,Agargaon,6,LOW,9
BRTC,Kazipara,Agargaon,6,LOW,8
BRTC,Kazipara,Agargaon,6,LOW,9
BRTC,Kazipara,Agargaon,6,LOW,9
BRTC,Kazipara,Agargaon,7,HIGH,14
BRTC,Kazipara,Agargaon,7,HIGH,11
BRTC,Kazipara,Agargaon,7,HIGH,11
BRTC,Kazipara,Agargaon,7,HIGH,13
BRTC,Kazipara,Agargaon,7,HIGH,12
BRTC,Kazipara,Agargaon,8,HIGH,13
BRTC,Kazipara,Agargaon,8,HIGH,13
BRTC,Kazipara,Agargaon,8,HIGH,12
BRTC,Kazipara,Agargaon,8,HIGH,12
BRTC,Kazipara,Agargaon,8,HIGH,9
BRTC,Kazipara,Agargaon,9,HIGH,12
